epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
121,328.055,0.1312,3.42192,0.45647,0.13246,0.88919,0.99888,1,0.995,0.99393,0.8657,0.86667,0.81946,0.3226,0.23318,3.14196,0.44182,0.23847,0.53979,0.007624,0.007624,0.007624
122,330.691,0.13674,3.43042,0.45085,0.13859,0.91338,0.99909,1,0.995,0.99384,0.91584,0.91667,0.90901,0.38436,0.23609,3.1577,0.44141,0.255,0.54326,0.0076042,0.0076042,0.0076042
123,333.324,0.124,3.50514,0.44848,0.13738,0.89956,0.99909,1,0.995,0.995,0.96579,0.96667,0.96538,0.4215,0.21719,3.0107,0.43668,0.34201,0.51956,0.0075844,0.0075844,0.0075844
124,335.967,0.12626,3.42584,0.44434,0.13122,0.89879,0.99908,1,0.995,0.99259,0.91582,0.91667,0.91945,0.43014,0.22689,3.04567,0.44248,0.28377,0.53609,0.0075646,0.0075646,0.0075646
125,338.596,0.12053,3.5121,0.44332,0.12958,0.9076,0.99908,1,0.995,0.99436,0.93247,0.93333,0.94605,0.43572,0.24307,3.05082,0.43936,0.28983,0.53551,0.0075448,0.0075448,0.0075448
126,341.338,0.11956,3.55889,0.44709,0.13169,0.90075,0.99906,1,0.995,0.99207,0.93245,0.93333,0.94851,0.45796,0.23569,3.02603,0.43935,0.30714,0.53536,0.007525,0.007525,0.007525
127,344.044,0.12039,3.4161,0.45063,0.12758,0.89424,0.99897,1,0.995,0.99296,0.93237,0.93333,0.94264,0.47156,0.22702,2.95243,0.44325,0.29233,0.52908,0.0075052,0.0075052,0.0075052
128,346.76,0.12075,3.49869,0.44622,0.12866,0.90005,0.99867,1,0.995,0.99422,0.91545,0.91667,0.9106,0.42271,0.21801,3.10177,0.4407,0.30375,0.52725,0.0074854,0.0074854,0.0074854
129,349.584,0.12274,3.43517,0.44578,0.13733,0.89911,0.99912,1,0.995,0.99304,0.94917,0.95,0.94075,0.44623,0.22957,2.99115,0.43504,0.29682,0.53263,0.0074656,0.0074656,0.0074656
130,352.304,0.11987,3.52913,0.44183,0.13037,0.89813,0.99912,1,0.995,0.995,0.94917,0.95,0.96334,0.4928,0.22295,2.96399,0.4374,0.29007,0.52767,0.0074458,0.0074458,0.0074458
131,355.024,0.12893,3.42861,0.43833,0.12972,0.89451,0.99911,1,0.995,0.99166,0.94934,0.95,0.9604,0.45522,0.22446,3.0615,0.43989,0.27669,0.52168,0.007426,0.007426,0.007426
132,357.681,0.12801,3.387,0.44566,0.12682,0.89605,0.99905,1,0.995,0.99413,0.9491,0.95,0.9467,0.42278,0.21379,3.01276,0.43286,0.32308,0.51994,0.0074062,0.0074062,0.0074062
133,360.321,0.12434,3.47178,0.44206,0.12471,0.8899,0.99907,1,0.995,0.99132,0.94912,0.95,0.94101,0.41562,0.22555,3.02914,0.43664,0.3136,0.52326,0.0073864,0.0073864,0.0073864
134,362.999,0.12598,3.38216,0.4433,0.12761,0.90429,0.9991,1,0.995,0.99217,0.91584,0.91667,0.90779,0.38516,0.24031,3.1961,0.4424,0.3023,0.5454,0.0073666,0.0073666,0.0073666
135,365.752,0.1181,3.36699,0.43624,0.12738,0.894,0.99911,1,0.995,0.99195,0.94915,0.95,0.95967,0.48981,0.23489,2.97595,0.43405,0.30511,0.55154,0.0073468,0.0073468,0.0073468
136,368.384,0.12521,3.3724,0.44613,0.12732,0.87955,0.99912,1,0.995,0.99112,0.94917,0.95,0.95561,0.47234,0.22704,2.9229,0.43187,0.33865,0.54459,0.007327,0.007327,0.007327
137,371.005,0.12499,3.25041,0.44531,0.13273,0.89001,0.99907,1,0.995,0.99272,0.94911,0.95,0.9511,0.45579,0.2187,2.9719,0.43471,0.31414,0.52702,0.0073072,0.0073072,0.0073072
138,373.644,0.1129,3.22453,0.44222,0.12462,0.89143,0.99911,1,0.995,0.99169,0.866,0.86667,0.80958,0.39076,0.21613,3.01484,0.43112,0.40478,0.52692,0.0072874,0.0072874,0.0072874
139,376.334,0.11977,3.0936,0.4363,0.12526,0.8842,0.99911,1,0.995,0.98848,0.91585,0.91667,0.88065,0.40803,0.23557,2.98228,0.43289,0.4098,0.543,0.0072676,0.0072676,0.0072676
140,379.071,0.12084,3.18484,0.44198,0.12522,0.90216,0.99913,1,0.995,0.98606,0.93252,0.93333,0.92584,0.4118,0.24882,3.10636,0.43393,0.40333,0.55776,0.0072478,0.0072478,0.0072478
141,381.691,0.12045,3.27816,0.44621,0.12732,0.88831,0.99911,1,0.995,0.98284,0.76598,0.76667,0.68122,0.31003,0.24372,3.57887,0.44711,0.34872,0.57795,0.007228,0.007228,0.007228
142,384.394,0.12137,3.24546,0.44974,0.12883,0.89128,0.99911,1,0.995,0.98066,0.86589,0.86667,0.82,0.38192,0.30101,3.31715,0.4384,0.39563,0.61149,0.0072082,0.0072082,0.0072082
143,387.046,0.11924,3.21758,0.44567,0.13033,0.88996,0.99911,1,0.995,0.99112,0.9325,0.93333,0.92675,0.45075,0.25086,3.12139,0.44117,0.29051,0.56475,0.0071884,0.0071884,0.0071884
144,389.802,0.11873,3.09301,0.43474,0.13075,0.90344,0.99911,1,0.995,0.99136,0.93251,0.93333,0.94101,0.44924,0.24442,2.90633,0.42718,0.30816,0.54407,0.0071686,0.0071686,0.0071686
145,392.457,0.11701,3.09026,0.44372,0.12394,0.89081,0.99913,1,0.995,0.99195,0.94917,0.95,0.95834,0.52055,0.23066,2.73713,0.43555,0.30818,0.52354,0.0071488,0.0071488,0.0071488
146,395.173,0.12521,3.1462,0.43776,0.12811,0.90369,0.99912,1,0.995,0.98623,0.94916,0.95,0.95711,0.48545,0.23225,2.8931,0.43048,0.29221,0.52018,0.007129,0.007129,0.007129
147,398.052,0.12194,3.2447,0.44258,0.1247,0.89674,0.99911,1,0.995,0.99097,0.96581,0.96667,0.95381,0.47786,0.20677,2.6773,0.42792,0.33391,0.51155,0.0071092,0.0071092,0.0071092
148,400.691,0.11945,3.18629,0.44057,0.12453,0.89413,0.99912,1,0.995,0.99077,0.94915,0.95,0.96286,0.48217,0.23597,2.79109,0.43584,0.33626,0.54642,0.0070894,0.0070894,0.0070894
149,403.403,0.11929,3.2021,0.44471,0.1248,0.89242,0.99911,1,0.995,0.98975,0.9325,0.93333,0.93489,0.46733,0.22226,2.86201,0.43427,0.32785,0.53756,0.0070696,0.0070696,0.0070696
150,406.154,0.11993,3.13113,0.43387,0.12633,0.89732,0.99911,1,0.995,0.99231,0.91585,0.91667,0.92751,0.4403,0.23144,2.98024,0.43162,0.3509,0.53676,0.0070498,0.0070498,0.0070498
151,408.79,0.12308,3.07399,0.43624,0.12664,0.9024,0.9991,1,0.995,0.99327,0.94914,0.95,0.96074,0.47473,0.22331,2.884,0.42757,0.35047,0.53587,0.00703,0.00703,0.00703
152,411.443,0.12124,3.13378,0.43606,0.12784,0.90216,0.99886,1,0.995,0.99293,0.93226,0.93333,0.91046,0.45715,0.22949,2.86786,0.42998,0.36023,0.5414,0.0070102,0.0070102,0.0070102
153,414.146,0.12186,3.14368,0.43242,0.12614,0.89544,0.99864,1,0.995,0.99134,0.94871,0.95,0.91735,0.45097,0.23695,2.8004,0.42442,0.38432,0.55135,0.0069904,0.0069904,0.0069904
154,416.851,0.12404,3.18762,0.42396,0.13114,0.90254,0.99889,1,0.995,0.99286,0.9656,0.96667,0.96903,0.47211,0.22841,2.77688,0.42365,0.34132,0.53549,0.0069706,0.0069706,0.0069706
155,419.474,0.1137,2.95291,0.43072,0.12246,0.90117,0.99907,1,0.995,0.99299,0.91581,0.91667,0.89113,0.4692,0.22216,2.80681,0.43079,0.3481,0.53039,0.0069508,0.0069508,0.0069508
156,422.169,0.11514,3.17221,0.43157,0.12566,0.89017,0.99909,1,0.995,0.995,0.9325,0.93333,0.92871,0.47738,0.21708,2.90702,0.43231,0.29703,0.52535,0.006931,0.006931,0.006931
157,424.816,0.11551,3.10754,0.43025,0.12548,0.89764,0.99912,1,0.995,0.99308,0.93251,0.93333,0.93277,0.53203,0.22578,2.87451,0.43297,0.28309,0.53698,0.0069112,0.0069112,0.0069112
158,427.621,0.11816,3.04895,0.42279,0.121,0.90972,0.99914,1,0.995,0.98734,0.96584,0.96667,0.96918,0.52151,0.20374,2.7743,0.42514,0.33126,0.52223,0.0068914,0.0068914,0.0068914
159,430.22,0.12137,2.97151,0.42737,0.1248,0.8877,0.99914,1,0.995,0.99199,0.98249,0.98333,0.98839,0.54849,0.20084,2.72449,0.43489,0.31084,0.5169,0.0068716,0.0068716,0.0068716
160,432.946,0.10761,3.07144,0.42496,0.1199,0.88096,0.99911,1,0.995,0.99225,0.96579,0.96667,0.97505,0.53137,0.23111,2.72198,0.43247,0.3761,0.55609,0.0068518,0.0068518,0.0068518
161,435.602,0.11558,2.9967,0.4255,0.12015,0.89323,0.99914,1,0.995,0.99194,0.96581,0.96667,0.97107,0.51172,0.22523,2.88042,0.43934,0.33997,0.54116,0.006832,0.006832,0.006832
162,438.279,0.1193,2.93788,0.42406,0.1281,0.8868,0.99909,1,0.995,0.99014,0.96579,0.96667,0.97419,0.46073,0.22207,2.76524,0.4315,0.28881,0.52523,0.0068122,0.0068122,0.0068122
163,440.937,0.11924,2.94038,0.42845,0.12406,0.8948,0.9991,1,0.995,0.99167,0.94927,0.95,0.95755,0.51282,0.22949,2.69574,0.43052,0.32999,0.54122,0.0067924,0.0067924,0.0067924
164,443.59,0.11829,3.10428,0.42198,0.12103,0.8826,0.99909,1,0.995,0.9931,0.96578,0.96667,0.97515,0.54025,0.23094,2.67389,0.44248,0.3037,0.53589,0.0067726,0.0067726,0.0067726
165,446.204,0.11407,3.05078,0.42514,0.11653,0.88902,0.99906,1,0.995,0.98219,0.96583,0.96667,0.9728,0.53862,0.27996,2.66504,0.42795,0.32302,0.58472,0.0067528,0.0067528,0.0067528
166,448.882,0.11903,3.04344,0.4125,0.1177,0.88579,0.99905,1,0.995,0.97613,0.9824,0.98333,0.98647,0.53318,0.23012,2.50687,0.42566,0.3104,0.53797,0.006733,0.006733,0.006733
167,451.775,0.11657,2.99439,0.41662,0.12446,0.88752,0.99912,1,0.995,0.99198,0.98247,0.98333,0.98659,0.48661,0.23128,2.73589,0.42842,0.31857,0.53659,0.0067132,0.0067132,0.0067132
168,454.466,0.11179,2.9515,0.41403,0.11522,0.89183,0.99913,1,0.995,0.99075,0.98248,0.98333,0.98687,0.45808,0.23067,2.76425,0.41315,0.32044,0.53847,0.0066934,0.0066934,0.0066934
169,457.094,0.11577,3.11119,0.41896,0.11645,0.88514,0.99913,1,0.995,0.99169,0.98248,0.98333,0.98615,0.52041,0.22127,2.56216,0.41613,0.33796,0.53364,0.0066736,0.0066736,0.0066736
170,459.814,0.11212,2.91113,0.41995,0.11302,0.90226,0.9991,1,0.995,0.99001,0.94939,0.95,0.96707,0.48427,0.22088,2.76274,0.45024,0.36455,0.53259,0.0066538,0.0066538,0.0066538
171,462.457,0.11654,2.869,0.40523,0.11843,0.89255,0.9991,1,0.995,0.99065,0.94914,0.95,0.95836,0.54058,0.22449,2.61054,0.42147,0.3164,0.53879,0.006634,0.006634,0.006634
172,465.199,0.11604,2.86779,0.41532,0.11728,0.8964,0.99705,1,0.995,0.98904,0.94714,0.95,0.94603,0.51687,0.2359,2.73111,0.40949,0.31806,0.54486,0.0066142,0.0066142,0.0066142
173,467.864,0.11448,2.73325,0.40165,0.11691,0.88578,0.99878,1,0.995,0.98979,0.88223,0.88333,0.87646,0.52835,0.21765,2.7931,0.41257,0.3072,0.52603,0.0065944,0.0065944,0.0065944
174,470.537,0.11781,2.78196,0.40203,0.11809,0.90007,0.98572,1,0.995,0.99192,0.92,0.93333,0.94665,0.56616,0.24928,2.57793,0.41801,0.3748,0.56837,0.0065746,0.0065746,0.0065746
175,473.203,0.11361,2.86818,0.41116,0.11344,0.89901,0.99651,1,0.995,0.99277,0.86364,0.86667,0.87146,0.47129,0.24564,3.09944,0.45078,0.41463,0.57048,0.0065548,0.0065548,0.0065548
176,475.863,0.11436,2.69114,0.41917,0.11466,0.88893,0.99653,1,0.995,0.99315,0.89687,0.9,0.91349,0.52424,0.22192,2.75965,0.44157,0.38269,0.53402,0.006535,0.006535,0.006535
177,478.563,0.11132,2.76263,0.41609,0.11262,0.88637,0.99732,1,0.995,0.99347,0.96408,0.96667,0.978,0.52256,0.23845,2.52342,0.43857,0.36161,0.54172,0.0065152,0.0065152,0.0065152
178,481.232,0.11401,2.78387,0.41789,0.11763,0.89537,0.99848,1,0.995,0.99187,0.94856,0.95,0.96234,0.51367,0.21457,2.66708,0.42084,0.30243,0.51345,0.0064954,0.0064954,0.0064954
179,483.924,0.11845,2.65241,0.41603,0.12035,0.89298,0.99899,1,0.995,0.995,0.91574,0.91667,0.92829,0.5024,0.22344,2.79829,0.42424,0.32764,0.5233,0.0064756,0.0064756,0.0064756
180,486.591,0.11662,2.67974,0.41403,0.11693,0.88997,0.99901,1,0.995,0.995,0.94906,0.95,0.95597,0.55511,0.20467,2.48726,0.42303,0.32782,0.51027,0.0064558,0.0064558,0.0064558
181,489.242,0.11498,2.5333,0.41295,0.11653,0.89359,0.999,1,0.995,0.995,0.93251,0.93333,0.94172,0.5307,0.20557,2.60892,0.42698,0.30486,0.51458,0.006436,0.006436,0.006436
182,491.979,0.11549,2.57184,0.41347,0.1195,0.88514,0.99835,1,0.995,0.99423,0.8654,0.86667,0.85131,0.47077,0.21056,2.82727,0.41754,0.27552,0.51741,0.0064162,0.0064162,0.0064162
183,494.824,0.11232,2.5711,0.42201,0.11625,0.88108,0.99742,1,0.995,0.9895,0.88105,0.88333,0.86083,0.47144,0.22836,2.9675,0.41082,0.3078,0.53434,0.0063964,0.0063964,0.0063964
184,497.478,0.11351,2.60508,0.41215,0.11243,0.89556,0.99912,1,0.995,0.98918,0.94916,0.95,0.96034,0.51969,0.23552,2.56332,0.41483,0.31082,0.54747,0.0063766,0.0063766,0.0063766
185,500.147,0.1185,2.54279,0.41209,0.11919,0.88781,0.9991,1,0.995,0.99115,0.84923,0.85,0.80774,0.45712,0.24115,3.0893,0.4514,0.25941,0.54647,0.0063568,0.0063568,0.0063568
186,502.913,0.12031,2.66103,0.41571,0.1167,0.87361,0.99909,1,0.995,0.99099,0.93262,0.93333,0.93767,0.58549,0.24841,2.47762,0.42848,0.26494,0.53851,0.006337,0.006337,0.006337
187,505.656,0.1146,2.58439,0.40811,0.11657,0.90911,0.99875,1,0.995,0.9899,0.9821,0.98333,0.98568,0.60294,0.23562,2.39288,0.42334,0.26737,0.53431,0.0063172,0.0063172,0.0063172
188,508.399,0.11493,2.50717,0.40619,0.12078,0.89252,0.99856,1,0.995,0.99062,0.94893,0.95,0.96719,0.60221,0.2312,2.35451,0.42372,0.26602,0.53118,0.0062974,0.0062974,0.0062974
189,511.068,0.11146,2.50711,0.4035,0.11441,0.89826,0.999,1,0.995,0.99161,0.9324,0.93333,0.93616,0.59473,0.23888,2.44202,0.42349,0.3032,0.51792,0.0062776,0.0062776,0.0062776
190,513.758,0.10797,2.42099,0.41272,0.10784,0.88535,0.9989,1,0.995,0.99317,0.94896,0.95,0.95708,0.5491,0.23002,2.35995,0.41399,0.2836,0.51637,0.0062578,0.0062578,0.0062578
191,516.451,0.11153,2.41372,0.40493,0.11642,0.90251,0.99893,1,0.995,0.98346,0.96563,0.96667,0.96685,0.55731,0.23191,2.3084,0.41493,0.32803,0.53105,0.006238,0.006238,0.006238
192,519.113,0.11052,2.40753,0.40732,0.11216,0.88951,0.99911,1,0.995,0.98333,0.94915,0.95,0.95061,0.58244,0.21822,2.30931,0.40809,0.37384,0.52401,0.0062182,0.0062182,0.0062182
193,521.789,0.1147,2.53292,0.41002,0.11285,0.88333,0.99913,1,0.995,0.99434,0.96582,0.96667,0.96725,0.62007,0.22733,2.2651,0.40579,0.33374,0.52276,0.0061984,0.0061984,0.0061984
194,524.499,0.10713,2.44534,0.41016,0.10947,0.89697,0.99908,1,0.995,0.99315,0.96578,0.96667,0.97511,0.63796,0.21229,2.17029,0.40667,0.33918,0.51086,0.0061786,0.0061786,0.0061786
195,527.297,0.10687,2.2704,0.41282,0.11102,0.87947,0.99898,1,0.995,0.99243,0.96568,0.96667,0.97598,0.6683,0.2193,2.09786,0.40605,0.33224,0.52308,0.0061588,0.0061588,0.0061588
196,530.047,0.10832,2.30472,0.40826,0.11047,0.889,0.9991,1,0.995,0.9916,0.94914,0.95,0.96936,0.6565,0.2392,2.1774,0.40406,0.29057,0.53603,0.006139,0.006139,0.006139
197,532.692,0.11257,2.38304,0.40589,0.11443,0.88964,0.99912,1,0.995,0.995,0.94916,0.95,0.96468,0.64797,0.24227,2.12637,0.39457,0.31609,0.53797,0.0061192,0.0061192,0.0061192
198,535.38,0.10845,2.33441,0.40439,0.10927,0.89242,0.99913,1,0.995,0.995,0.96581,0.96667,0.97979,0.66742,0.23104,1.97356,0.3939,0.28576,0.52764,0.0060994,0.0060994,0.0060994
199,538.073,0.10707,2.23276,0.40756,0.10656,0.87891,0.99909,1,0.995,0.99446,0.94914,0.95,0.95947,0.64996,0.21788,2.12169,0.40521,0.27853,0.50896,0.0060796,0.0060796,0.0060796
200,540.756,0.10937,2.16064,0.41014,0.10987,0.89259,0.9991,1,0.995,0.99114,0.96579,0.96667,0.97815,0.67336,0.21529,2.04463,0.41235,0.29236,0.50772,0.0060598,0.0060598,0.0060598
201,543.637,0.10696,2.16126,0.40515,0.11354,0.89323,0.9991,1,0.995,0.9868,0.9658,0.96667,0.97644,0.6623,0.2104,2.0048,0.4118,0.28018,0.50854,0.00604,0.00604,0.00604
202,546.325,0.10876,2.21886,0.41462,0.1083,0.8944,0.9991,1,0.995,0.99187,0.96579,0.96667,0.97427,0.62337,0.21084,2.08127,0.40788,0.29961,0.5082,0.0060202,0.0060202,0.0060202
203,548.986,0.10525,2.1123,0.40627,0.10772,0.89285,0.99909,1,0.995,0.99433,0.96579,0.96667,0.97477,0.6377,0.1948,2.05104,0.40512,0.30746,0.49461,0.0060004,0.0060004,0.0060004
204,551.671,0.10577,2.19728,0.39914,0.10622,0.89675,0.9991,1,0.995,0.99425,0.96579,0.96667,0.97036,0.64807,0.20152,1.98076,0.41085,0.31255,0.50938,0.0059806,0.0059806,0.0059806
205,554.302,0.1167,2.09408,0.39842,0.11212,0.89291,0.99912,1,0.995,0.99266,0.96581,0.96667,0.97093,0.64364,0.20817,2.02032,0.4133,0.28683,0.51619,0.0059608,0.0059608,0.0059608
206,556.97,0.10843,2.22179,0.41159,0.10844,0.88699,0.99913,1,0.995,0.98847,0.93253,0.93333,0.95071,0.61576,0.22225,2.27215,0.42486,0.2991,0.52491,0.005941,0.005941,0.005941
207,559.587,0.10645,2.22738,0.40197,0.10847,0.88105,0.99914,1,0.995,0.99346,0.93314,0.93333,0.95075,0.62021,0.22405,2.22861,0.42896,0.27937,0.52558,0.0059212,0.0059212,0.0059212
208,562.306,0.09941,2.10888,0.4011,0.10169,0.89381,0.99912,1,0.995,0.99218,0.94916,0.95,0.96687,0.62642,0.21988,2.17035,0.42974,0.32285,0.51533,0.0059014,0.0059014,0.0059014
209,565.016,0.10995,2.10833,0.39323,0.10811,0.89215,0.99912,1,0.995,0.99241,0.94917,0.95,0.965,0.62979,0.22184,2.15141,0.41472,0.28573,0.52204,0.0058816,0.0058816,0.0058816
210,567.686,0.10902,2.0852,0.40088,0.1065,0.88631,0.99911,1,0.995,0.9897,0.9325,0.93333,0.95096,0.67005,0.25963,2.07262,0.41389,0.31177,0.55928,0.0058618,0.0058618,0.0058618
211,570.325,0.10605,2.08109,0.39811,0.10812,0.89524,0.99912,1,0.995,0.99325,0.93251,0.93333,0.94717,0.58717,0.21691,2.35539,0.41682,0.2929,0.52215,0.005842,0.005842,0.005842
212,572.945,0.10771,2.16165,0.41146,0.10889,0.88655,0.99913,1,0.995,0.99334,0.94918,0.95,0.94854,0.61133,0.19984,2.14663,0.40538,0.30258,0.50202,0.0058222,0.0058222,0.0058222
213,575.575,0.10458,2.08704,0.39047,0.10177,0.89059,0.99914,1,0.995,0.99224,0.98249,0.98333,0.9898,0.67084,0.19624,2.01065,0.40027,0.29056,0.49403,0.0058024,0.0058024,0.0058024
214,578.285,0.10319,2.16529,0.39519,0.11057,0.89038,0.99912,1,0.995,0.99454,0.88256,0.88333,0.89252,0.6348,0.19123,2.36353,0.40404,0.26085,0.49306,0.0057826,0.0057826,0.0057826
215,580.923,0.10291,2.03042,0.39633,0.10434,0.88891,1,1,0.995,0.99451,0.93333,0.93333,0.9456,0.63542,0.20672,2.30907,0.4061,0.28635,0.50904,0.0057628,0.0057628,0.0057628
216,583.575,0.10294,2.02968,0.38705,0.10691,0.88718,0.99913,1,0.995,0.99354,0.91587,0.91667,0.91926,0.60549,0.21479,2.2638,0.41024,0.32651,0.51161,0.005743,0.005743,0.005743
217,586.184,0.10315,2.10529,0.39279,0.10438,0.886,0.99913,1,0.995,0.9916,0.94916,0.95,0.96583,0.66352,0.21688,2.06261,0.40492,0.31861,0.50925,0.0057232,0.0057232,0.0057232
218,589.132,0.10557,2.00642,0.38881,0.10579,0.89698,0.99911,1,0.995,0.99094,0.94915,0.95,0.96993,0.65851,0.21201,2.10563,0.41107,0.31072,0.50467,0.0057034,0.0057034,0.0057034
219,591.78,0.10161,2.13082,0.39259,0.10353,0.88983,0.99911,1,0.995,0.99318,0.9658,0.96667,0.9741,0.6371,0.20873,2.16903,0.42257,0.33072,0.50675,0.0056836,0.0056836,0.0056836
220,594.454,0.10417,2.09959,0.39044,0.10462,0.8787,0.9991,1,0.995,0.99327,0.9991,1,0.995,0.64448,0.20448,1.98321,0.41013,0.32612,0.50437,0.0056638,0.0056638,0.0056638
221,597.104,0.10028,2.14041,0.3884,0.10247,0.88594,0.9991,1,0.995,0.9944,0.9991,1,0.995,0.64412,0.20249,2.00102,0.39892,0.3428,0.50277,0.005644,0.005644,0.005644
222,599.758,0.1011,2.04544,0.38813,0.10864,0.88364,0.9991,1,0.995,0.995,0.98245,0.98333,0.98421,0.67026,0.20494,2.05687,0.40231,0.33729,0.49825,0.0056242,0.0056242,0.0056242
223,602.53,0.10977,2.19292,0.38595,0.10499,0.89257,0.99913,1,0.995,0.99445,0.91587,0.91667,0.90689,0.59206,0.21809,2.4362,0.41158,0.3433,0.50887,0.0056044,0.0056044,0.0056044
224,605.205,0.1037,2.08504,0.39069,0.10365,0.8757,0.99912,1,0.995,0.99443,0.98247,0.98333,0.98346,0.66103,0.2212,2.02153,0.38923,0.3539,0.51123,0.0055846,0.0055846,0.0055846
225,607.877,0.10503,2.02339,0.37939,0.10423,0.88289,0.99911,1,0.995,0.99407,0.96581,0.96667,0.94783,0.59858,0.22183,2.05349,0.39509,0.32165,0.51083,0.0055648,0.0055648,0.0055648
226,610.58,0.10505,1.96541,0.37597,0.1048,0.8874,0.99912,1,0.995,0.9944,0.94916,0.95,0.93689,0.59223,0.2337,2.16899,0.43283,0.26106,0.52156,0.005545,0.005545,0.005545
227,613.297,0.10564,2.00663,0.37952,0.10916,0.90155,0.99912,1,0.995,0.9944,0.98246,0.98333,0.98868,0.6763,0.21412,1.85528,0.40313,0.27468,0.50044,0.0055252,0.0055252,0.0055252
228,616.067,0.09975,2.02407,0.37527,0.1044,0.89992,0.99912,1,0.995,0.99317,0.98247,0.98333,0.98222,0.65772,0.21671,1.93765,0.40796,0.305,0.50112,0.0055054,0.0055054,0.0055054
229,618.711,0.10271,1.92574,0.37606,0.10348,0.88163,0.99911,1,0.995,0.99436,0.98245,0.98333,0.98276,0.64734,0.21142,1.98703,0.40464,0.31392,0.50793,0.0054856,0.0054856,0.0054856
230,621.381,0.10354,2.02246,0.37671,0.10257,0.8894,0.99911,1,0.995,0.99253,0.99911,1,0.995,0.66594,0.22709,1.80202,0.38619,0.28692,0.5234,0.0054658,0.0054658,0.0054658
231,624.025,0.10568,1.92845,0.36759,0.10512,0.89587,0.99909,1,0.995,0.99438,0.99909,1,0.995,0.66253,0.23142,1.82666,0.38037,0.26743,0.52406,0.005446,0.005446,0.005446
232,626.751,0.10254,2.00736,0.372,0.0998,0.8758,0.99881,1,0.995,0.99113,0.96551,0.96667,0.97221,0.63731,0.22311,1.98321,0.37802,0.32808,0.52041,0.0054262,0.0054262,0.0054262
233,629.456,0.10271,2.03418,0.37406,0.10496,0.8927,0.99861,1,0.995,0.98936,0.99861,1,0.995,0.68116,0.22221,1.87756,0.39029,0.34371,0.52273,0.0054064,0.0054064,0.0054064
234,632.194,0.09921,1.97977,0.37225,0.1004,0.88325,0.99907,1,0.995,0.99419,0.96595,0.96667,0.98705,0.64812,0.20681,1.95067,0.38608,0.30871,0.50095,0.0053866,0.0053866,0.0053866
235,634.825,0.10071,1.9176,0.36908,0.10402,0.87921,0.99913,1,0.995,0.99009,0.96612,0.96667,0.9772,0.66485,0.20748,1.91649,0.396,0.29645,0.51018,0.0053668,0.0053668,0.0053668
236,637.706,0.09938,1.91047,0.36623,0.10354,0.88335,0.99909,1,0.995,0.99003,0.96642,0.96667,0.97758,0.6637,0.21001,1.92006,0.39908,0.29525,0.51092,0.005347,0.005347,0.005347
237,640.508,0.10322,1.88865,0.36832,0.1057,0.87704,0.99891,1,0.995,0.98937,0.9836,0.99933,0.99484,0.70653,0.19779,1.98263,0.40201,0.31333,0.49792,0.0053272,0.0053272,0.0053272
238,643.267,0.10226,1.86456,0.36087,0.1025,0.87851,0.9991,1,0.995,0.99317,0.9991,1,0.995,0.68792,0.19474,1.91434,0.39299,0.3078,0.48322,0.0053074,0.0053074,0.0053074
239,645.926,0.09769,1.87401,0.35848,0.10064,0.87537,0.99909,1,0.995,0.99429,0.99909,1,0.995,0.70158,0.19319,1.90311,0.37819,0.31014,0.48331,0.0052876,0.0052876,0.0052876
240,648.608,0.09806,1.90466,0.3605,0.10038,0.87951,0.99908,1,0.995,0.99423,0.98243,0.98333,0.98727,0.67719,0.18514,1.90855,0.38243,0.29729,0.47987,0.0052678,0.0052678,0.0052678
241,651.256,0.10181,1.90802,0.36821,0.10786,0.89255,0.99911,1,0.995,0.99421,0.98246,0.98333,0.98876,0.6843,0.18661,1.92721,0.38055,0.28643,0.48228,0.005248,0.005248,0.005248
242,653.93,0.10208,1.97603,0.35783,0.10629,0.87242,0.9991,1,0.995,0.99336,0.9991,1,0.995,0.69145,0.20299,1.86466,0.3732,0.23101,0.49306,0.0052282,0.0052282,0.0052282
243,656.583,0.09664,1.94756,0.35995,0.10142,0.89082,0.99905,1,0.995,0.99427,0.9824,0.98333,0.98766,0.68587,0.19796,1.83393,0.37257,0.22244,0.49368,0.0052084,0.0052084,0.0052084
244,659.263,0.09908,1.96982,0.35777,0.10298,0.89723,0.99895,1,0.995,0.9944,0.94901,0.95,0.95533,0.67376,0.20314,1.97032,0.36068,0.25162,0.5004,0.0051886,0.0051886,0.0051886
245,661.897,0.0981,1.82656,0.35732,0.10215,0.88191,0.99909,1,0.995,0.99442,0.95078,0.96578,0.96522,0.68311,0.19414,1.99826,0.37848,0.29734,0.49038,0.0051688,0.0051688,0.0051688
246,664.613,0.0987,1.87273,0.34269,0.1033,0.88207,0.99909,1,0.995,0.99434,0.94914,0.95,0.96332,0.70942,0.19487,1.93568,0.39525,0.29701,0.48812,0.005149,0.005149,0.005149
247,667.276,0.10114,1.85899,0.3503,0.10043,0.87348,0.9991,1,0.995,0.99431,0.9658,0.96667,0.97118,0.69763,0.19587,1.95306,0.37469,0.32543,0.49272,0.0051292,0.0051292,0.0051292
