epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
120,269.139,0.15185,4.50527,0.46295,0.1563,0.90818,0.9989,1,0.995,0.96741,0.79919,0.8,0.74784,0.21153,0.31777,4.2346,0.45119,0.31251,0.63409,0.0076438,0.0076438,0.0076438
121,271.283,0.14165,4.47947,0.46822,0.14972,0.8935,0.99667,1,0.995,0.95935,0.66596,0.66667,0.57024,0.18449,0.30552,4.52909,0.45284,0.35445,0.65076,0.007624,0.007624,0.007624
122,273.492,0.13597,4.38405,0.4586,0.14276,0.91965,0.99828,1,0.995,0.95909,0.66598,0.66667,0.57871,0.1743,0.31359,4.67982,0.45771,0.45856,0.70101,0.0076042,0.0076042,0.0076042
123,275.634,0.13454,4.47624,0.45916,0.14494,0.9102,0.99884,1,0.995,0.98808,0.74925,0.75,0.67106,0.19143,0.25338,4.55868,0.45791,0.3628,0.59799,0.0075844,0.0075844,0.0075844
124,277.88,0.13787,4.32965,0.45561,0.14359,0.90869,0.99911,1,0.995,0.98224,0.73285,0.73333,0.64105,0.17252,0.25964,4.51855,0.45499,0.33021,0.61547,0.0075646,0.0075646,0.0075646
125,280.177,0.1322,4.36462,0.45495,0.14327,0.91397,0.99911,1,0.995,0.9849,0.71615,0.71667,0.6653,0.18106,0.25883,4.39518,0.45399,0.32597,0.58608,0.0075448,0.0075448,0.0075448
126,282.358,0.12573,4.40952,0.45891,0.14341,0.90232,0.99911,1,0.995,0.9687,0.64966,0.65,0.54115,0.13538,0.28097,4.86747,0.46002,0.34924,0.63926,0.007525,0.007525,0.007525
127,284.589,0.13451,4.33001,0.45874,0.14922,0.90097,0.99905,1,0.995,0.97345,0.83254,0.83333,0.78344,0.21598,0.27049,4.34862,0.45706,0.34515,0.62569,0.0075052,0.0075052,0.0075052
128,286.803,0.1359,4.31419,0.45683,0.14488,0.91405,0.9991,1,0.995,0.98937,0.68279,0.68333,0.57387,0.16438,0.24836,4.80356,0.45637,0.30671,0.59432,0.0074854,0.0074854,0.0074854
129,288.961,0.12833,4.27748,0.45981,0.14154,0.90432,0.99913,1,0.995,0.98913,0.73298,0.73333,0.64987,0.20013,0.26821,4.65526,0.45344,0.36202,0.61477,0.0074656,0.0074656,0.0074656
130,291.193,0.12853,4.20911,0.45464,0.1401,0.9081,0.9991,1,0.995,0.97425,0.78292,0.78333,0.72573,0.23852,0.2576,4.26369,0.44946,0.35401,0.61915,0.0074458,0.0074458,0.0074458
131,293.436,0.12656,4.06611,0.45031,0.13763,0.90175,0.99893,1,0.995,0.96957,0.76573,0.76667,0.7258,0.2419,0.26313,4.24688,0.44612,0.36095,0.6436,0.007426,0.007426,0.007426
132,295.646,0.12811,4.17869,0.45685,0.13858,0.89782,0.99909,1,0.995,0.96971,0.76627,0.76667,0.73866,0.21164,0.24615,4.16194,0.44393,0.34158,0.5961,0.0074062,0.0074062,0.0074062
133,297.794,0.13687,4.08637,0.45407,0.14348,0.89715,1,0.99924,0.995,0.9844,0.78244,0.78333,0.73602,0.22485,0.23938,4.27528,0.44156,0.31578,0.58075,0.0073864,0.0073864,0.0073864
134,300.205,0.13455,4.08846,0.45395,0.13853,0.90811,0.99912,1,0.995,0.97808,0.79926,0.8,0.72504,0.22365,0.26789,4.18939,0.4467,0.3437,0.6182,0.0073666,0.0073666,0.0073666
135,302.454,0.12387,4.10152,0.44884,0.13327,0.89936,0.99916,1,0.995,0.98905,0.74928,0.75,0.67737,0.19621,0.27035,4.44318,0.44275,0.39439,0.60413,0.0073468,0.0073468,0.0073468
136,304.742,0.13373,4.14996,0.46,0.13861,0.8841,0.99908,1,0.995,0.99207,0.83278,0.83333,0.83394,0.28045,0.25324,4.15419,0.44558,0.3928,0.59384,0.007327,0.007327,0.007327
137,306.907,0.12937,4.02975,0.457,0.13399,0.89839,0.99912,1,0.995,0.99011,0.81595,0.81667,0.75509,0.25077,0.25754,4.24512,0.44315,0.3476,0.60115,0.0073072,0.0073072,0.0073072
138,309.095,0.12568,4.04983,0.45646,0.13298,0.90144,0.99903,1,0.995,0.98842,0.74938,0.75,0.6648,0.18582,0.25131,4.34574,0.43949,0.34106,0.60348,0.0072874,0.0072874,0.0072874
139,311.252,0.11918,3.94153,0.44885,0.12613,0.88884,0.99899,1,0.995,0.99428,0.79919,0.8,0.7275,0.2073,0.24721,4.3079,0.44262,0.32698,0.59464,0.0072676,0.0072676,0.0072676
140,313.428,0.12381,4.11978,0.45304,0.12651,0.90954,0.99896,1,0.995,0.99263,0.79917,0.8,0.72459,0.20176,0.23799,4.34981,0.44154,0.38308,0.59348,0.0072478,0.0072478,0.0072478
141,315.705,0.12421,4.05931,0.45706,0.1323,0.89441,0.99911,1,0.995,0.98534,0.66644,0.66667,0.64629,0.17768,0.25167,4.66043,0.44307,0.40593,0.60485,0.007228,0.007228,0.007228
142,317.913,0.13355,4.14418,0.45856,0.13668,0.89863,0.99902,1,0.995,0.97611,0.7329,0.73333,0.62691,0.21178,0.24721,4.30313,0.44267,0.39954,0.60696,0.0072082,0.0072082,0.0072082
143,320.054,0.12871,3.91218,0.45873,0.13394,0.89675,0.999,1,0.995,0.97976,0.71624,0.71667,0.67714,0.18027,0.2489,4.62405,0.44829,0.30312,0.59882,0.0071884,0.0071884,0.0071884
144,322.295,0.12695,3.96114,0.44624,0.13357,0.91009,0.99961,1,0.995,0.94845,0.69907,0.7,0.54842,0.18205,0.29148,4.26366,0.44411,0.38957,0.66675,0.0071686,0.0071686,0.0071686
145,324.465,0.12472,3.87021,0.45551,0.14167,0.89714,0.9991,1,0.995,0.9811,0.84923,0.85,0.7609,0.22396,0.25137,4.15971,0.44684,0.35859,0.6032,0.0071488,0.0071488,0.0071488
146,326.713,0.13002,3.92398,0.45093,0.13844,0.903,0.99912,1,0.995,0.99078,0.81593,0.81667,0.72842,0.21477,0.23674,4.26942,0.44395,0.42378,0.56806,0.007129,0.007129,0.007129
147,328.954,0.12686,3.88372,0.45602,0.1342,0.905,0.99915,1,0.995,0.97577,0.73688,0.73333,0.62066,0.18863,0.26756,4.39265,0.44224,0.4343,0.58917,0.0071092,0.0071092,0.0071092
148,331.195,0.13333,4.03038,0.45067,0.14004,0.90864,0.99897,1,0.995,0.97877,0.79918,0.8,0.76864,0.23763,0.25516,4.19573,0.44181,0.44279,0.59864,0.0070894,0.0070894,0.0070894
149,333.359,0.12506,3.95037,0.45854,0.13654,0.89736,0.99909,1,0.995,0.97782,0.79945,0.8,0.78049,0.25736,0.25635,4.20568,0.44475,0.28105,0.61132,0.0070696,0.0070696,0.0070696
150,335.517,0.1253,3.92417,0.44783,0.12873,0.90025,0.99911,1,0.995,0.98596,0.83259,0.83333,0.81382,0.26475,0.23217,4.22603,0.44742,0.31713,0.57,0.0070498,0.0070498,0.0070498
151,337.689,0.11892,3.90313,0.44815,0.13053,0.90539,0.99911,1,0.995,0.99318,0.83257,0.83333,0.76739,0.22957,0.22995,4.18269,0.44191,0.43696,0.5532,0.00703,0.00703,0.00703
152,339.885,0.12427,4.01501,0.45163,0.12838,0.90306,0.99912,1,0.995,0.98575,0.79935,0.8,0.76273,0.28515,0.24838,4.11716,0.44005,0.42615,0.59197,0.0070102,0.0070102,0.0070102
153,342.388,0.12118,3.86013,0.44755,0.13105,0.8958,0.99901,1,0.995,0.9534,0.8326,0.83333,0.81923,0.29862,0.29953,4.10074,0.44264,0.35185,0.67567,0.0069904,0.0069904,0.0069904
154,344.585,0.12128,4.02472,0.43885,0.13301,0.90492,0.99905,1,0.995,0.9785,0.79924,0.8,0.71807,0.19361,0.24845,4.28034,0.43607,0.35363,0.58712,0.0069706,0.0069706,0.0069706
155,346.759,0.12542,3.8358,0.45008,0.13772,0.90952,0.99897,1,0.995,0.96458,0.81583,0.81667,0.80078,0.26182,0.25366,4.09868,0.4409,0.35637,0.58907,0.0069508,0.0069508,0.0069508
156,349.016,0.12693,3.89535,0.4507,0.1341,0.89946,0.99905,1,0.995,0.98803,0.68269,0.68333,0.64038,0.1999,0.23109,4.64274,0.44837,0.33898,0.54484,0.006931,0.006931,0.006931
157,351.178,0.12131,3.86841,0.45206,0.13381,0.90274,0.99791,1,0.995,0.98585,0.76499,0.76667,0.70001,0.23342,0.24349,4.33575,0.4409,0.33331,0.55375,0.0069112,0.0069112,0.0069112
158,353.418,0.12724,4.01139,0.44325,0.133,0.91304,0.99901,1,0.995,0.98739,0.83277,0.83333,0.78613,0.26728,0.25077,4.03597,0.44087,0.27564,0.59265,0.0068914,0.0068914,0.0068914
159,355.604,0.12044,3.81432,0.45033,0.13288,0.88924,0.99894,1,0.995,0.99033,0.73255,0.73333,0.62808,0.22892,0.24418,4.30972,0.44223,0.32026,0.60104,0.0068716,0.0068716,0.0068716
160,357.858,0.11791,3.81407,0.44576,0.13274,0.8888,0.99899,1,0.995,0.97918,0.74924,0.75,0.67243,0.22762,0.239,4.14667,0.44103,0.30271,0.58046,0.0068518,0.0068518,0.0068518
161,360.069,0.12282,3.81295,0.44974,0.13203,0.89663,0.99912,1,0.995,0.98489,0.79958,0.8,0.76561,0.27068,0.22275,4.13728,0.4374,0.31674,0.55985,0.006832,0.006832,0.006832
162,362.248,0.11988,3.85716,0.44808,0.1301,0.88946,0.99907,1,0.995,0.9914,0.86586,0.86667,0.82647,0.22532,0.23231,4.09881,0.43887,0.31619,0.57761,0.0068122,0.0068122,0.0068122
163,364.41,0.13037,3.88693,0.44821,0.13771,0.90458,0.99842,1,0.995,0.98389,0.79904,0.8,0.76262,0.25537,0.25104,4.15489,0.43891,0.25339,0.59437,0.0067924,0.0067924,0.0067924
164,366.697,0.12377,3.93201,0.44839,0.12999,0.88642,0.99895,1,0.995,0.99307,0.78263,0.78333,0.77574,0.26394,0.22853,4.3026,0.44302,0.302,0.55143,0.0067726,0.0067726,0.0067726
165,368.871,0.11787,3.89667,0.4504,0.13196,0.89134,0.99908,1,0.995,0.98946,0.78268,0.78333,0.75786,0.30963,0.22337,4.00383,0.43674,0.28635,0.5596,0.0067528,0.0067528,0.0067528
166,371.128,0.11844,3.83955,0.44194,0.12503,0.88813,0.99894,1,0.995,0.97547,0.86575,0.86667,0.83771,0.28737,0.23727,4.02405,0.43272,0.29665,0.58803,0.006733,0.006733,0.006733
167,373.293,0.12112,3.68017,0.44427,0.12997,0.89436,0.99872,1,0.995,0.96624,0.78231,0.78333,0.66251,0.19741,0.24069,4.27446,0.43073,0.36766,0.58598,0.0067132,0.0067132,0.0067132
168,375.554,0.12486,3.95362,0.44088,0.13201,0.89936,0.99908,1,0.995,0.98234,0.73266,0.73333,0.64431,0.19206,0.23785,4.34105,0.43302,0.34829,0.56693,0.0066934,0.0066934,0.0066934
169,377.75,0.12144,3.93531,0.44996,0.12756,0.88941,0.99911,1,0.995,0.98917,0.6996,0.7,0.65595,0.15569,0.22465,4.66035,0.43195,0.35109,0.55267,0.0066736,0.0066736,0.0066736
170,380,0.11864,3.77092,0.44243,0.1273,0.90609,0.9991,1,0.995,0.98848,0.74932,0.75,0.71546,0.27921,0.22601,4.27614,0.42784,0.36542,0.55594,0.0066538,0.0066538,0.0066538
171,382.412,0.11636,3.80685,0.43492,0.12342,0.89324,0.99909,1,0.995,0.95806,0.83266,0.83333,0.80285,0.21576,0.25447,4.30086,0.43254,0.29908,0.62162,0.006634,0.006634,0.006634
172,384.614,0.12161,3.91463,0.44906,0.12756,0.89851,0.99897,1,0.995,0.94018,0.79926,0.8,0.73165,0.23126,0.25475,4.29867,0.4321,0.31722,0.63793,0.0066142,0.0066142,0.0066142
173,386.807,0.12015,3.6802,0.43418,0.12937,0.88744,0.99908,1,0.995,0.93244,0.83257,0.83333,0.78489,0.24575,0.27194,4.24231,0.43259,0.3408,0.64403,0.0065944,0.0065944,0.0065944
174,389.02,0.11585,3.75923,0.43559,0.13058,0.89761,0.99903,1,0.995,0.98186,0.83252,0.83333,0.79452,0.28379,0.25377,4.02369,0.43008,0.30886,0.61935,0.0065746,0.0065746,0.0065746
175,391.267,0.11973,3.73449,0.44055,0.12728,0.90089,0.99903,1,0.995,0.99086,0.86583,0.86667,0.83591,0.2666,0.24182,4.04161,0.42901,0.32645,0.60066,0.0065548,0.0065548,0.0065548
176,393.501,0.11666,3.83133,0.44292,0.12683,0.89191,0.99878,1,0.995,0.98673,0.7492,0.75,0.66464,0.20486,0.2339,4.18406,0.42999,0.35731,0.58745,0.006535,0.006535,0.006535
177,395.635,0.11752,3.73855,0.44387,0.12665,0.88961,0.99862,1,0.995,0.98534,0.83218,0.83333,0.76783,0.2187,0.22831,4.14912,0.42823,0.33408,0.57977,0.0065152,0.0065152,0.0065152
178,397.861,0.11473,3.79992,0.43808,0.12382,0.89683,0.99903,1,0.995,0.97673,0.86582,0.86667,0.8206,0.27249,0.21145,4.0431,0.42618,0.35264,0.55471,0.0064954,0.0064954,0.0064954
179,400.029,0.11888,3.78973,0.4441,0.12659,0.89302,0.99898,1,0.995,0.98056,0.8326,0.83333,0.79315,0.26605,0.21958,4.10631,0.42809,0.36954,0.56253,0.0064756,0.0064756,0.0064756
180,402.201,0.11697,3.69085,0.44049,0.12573,0.89056,0.99807,1,0.995,0.98544,0.83238,0.83333,0.82961,0.29114,0.22009,4.0269,0.42483,0.31436,0.58894,0.0064558,0.0064558,0.0064558
181,404.486,0.11257,3.6349,0.44049,0.12981,0.89455,0.99736,1,0.995,0.9809,0.83265,0.83333,0.83489,0.28203,0.22457,3.96816,0.42322,0.30236,0.59596,0.006436,0.006436,0.006436
182,406.672,0.11281,3.5682,0.43769,0.12442,0.88395,0.99908,1,0.995,0.97907,0.8826,0.88333,0.88425,0.32764,0.23054,3.94363,0.42529,0.30335,0.60351,0.0064162,0.0064162,0.0064162
183,408.888,0.10849,3.6062,0.44459,0.1201,0.87749,0.99895,1,0.995,0.98405,0.84946,0.85,0.81902,0.27255,0.2381,4.02905,0.42855,0.28552,0.59,0.0063964,0.0063964,0.0063964
184,411.087,0.10534,3.73991,0.43833,0.11362,0.89364,0.99911,1,0.995,0.98925,0.83291,0.83333,0.79596,0.25916,0.22595,3.94491,0.4273,0.29986,0.5558,0.0063766,0.0063766,0.0063766
185,413.228,0.10879,3.69842,0.43952,0.12386,0.88288,0.99913,1,0.995,0.99249,0.79949,0.8,0.80806,0.30103,0.22399,4.01323,0.42745,0.28784,0.54185,0.0063568,0.0063568,0.0063568
186,415.45,0.11826,3.83097,0.44359,0.12338,0.86991,0.99914,1,0.995,0.99022,0.79931,0.8,0.81292,0.29892,0.21703,4.13488,0.42702,0.35201,0.51833,0.006337,0.006337,0.006337
187,417.706,0.11164,3.66549,0.43833,0.1214,0.90505,0.99911,1,0.995,0.9905,0.81594,0.81667,0.79912,0.28274,0.21809,4.09325,0.43073,0.37586,0.52448,0.0063172,0.0063172,0.0063172
188,419.863,0.11502,3.71522,0.43303,0.1243,0.89343,0.99912,1,0.995,0.97826,0.8659,0.86667,0.8593,0.31847,0.22558,3.86271,0.42836,0.38411,0.56359,0.0062974,0.0062974,0.0062974
189,422.186,0.11474,3.63442,0.43157,0.12722,0.90063,0.9991,1,0.995,0.96477,0.86589,0.86667,0.86637,0.30895,0.23453,3.91177,0.43093,0.31279,0.57483,0.0062776,0.0062776,0.0062776
190,424.388,0.11121,3.58699,0.44319,0.12803,0.88707,0.99909,1,0.995,0.97705,0.89918,0.9,0.89068,0.29151,0.24761,3.97662,0.43,0.27932,0.57231,0.0062578,0.0062578,0.0062578
191,426.553,0.1159,3.59009,0.43058,0.12625,0.90431,0.99913,1,0.995,0.9842,0.86591,0.86667,0.82345,0.32999,0.22612,3.83936,0.42815,0.28474,0.55706,0.006238,0.006238,0.006238
192,428.893,0.11417,3.73622,0.43595,0.12592,0.89417,0.99912,1,0.995,0.98592,0.84934,0.85,0.83289,0.3363,0.2209,3.84485,0.42644,0.27023,0.55586,0.0062182,0.0062182,0.0062182
193,431.062,0.11574,3.66241,0.43409,0.11797,0.88313,0.99912,1,0.995,0.97405,0.84943,0.85,0.86262,0.34778,0.2286,3.87562,0.4259,0.30439,0.59287,0.0061984,0.0061984,0.0061984
194,433.334,0.11666,3.69238,0.43513,0.12325,0.90271,0.99912,1,0.995,0.98623,0.6996,0.7,0.67969,0.22134,0.22468,4.34541,0.43162,0.34409,0.59727,0.0061786,0.0061786,0.0061786
195,435.534,0.11403,3.7545,0.44027,0.12064,0.88563,0.99912,1,0.995,0.98689,0.81616,0.81667,0.83368,0.2743,0.21883,4.14548,0.42875,0.34504,0.58294,0.0061588,0.0061588,0.0061588
196,437.709,0.11436,3.63046,0.43184,0.12063,0.89148,0.999,1,0.995,0.98369,0.88243,0.88333,0.88558,0.34423,0.22959,3.83581,0.42293,0.33148,0.61059,0.006139,0.006139,0.006139
197,439.903,0.11903,3.75391,0.42975,0.12058,0.89324,0.99907,1,0.995,0.98842,0.84939,0.85,0.84384,0.31779,0.2323,3.9934,0.42113,0.3566,0.62123,0.0061192,0.0061192,0.0061192
198,442.202,0.11023,3.6375,0.43195,0.11919,0.8951,0.9991,1,0.995,0.97199,0.83298,0.83333,0.84172,0.34915,0.23336,3.81748,0.42164,0.35315,0.62345,0.0060994,0.0060994,0.0060994
199,444.392,0.11569,3.59942,0.43483,0.12014,0.88642,0.99909,1,0.995,0.9665,0.86586,0.86667,0.85954,0.3355,0.22276,3.87346,0.42727,0.30645,0.59141,0.0060796,0.0060796,0.0060796
200,446.603,0.11442,3.53041,0.4378,0.12184,0.89905,0.99875,1,0.995,0.96867,0.88223,0.88333,0.87402,0.31973,0.23402,3.84481,0.42501,0.30509,0.58943,0.0060598,0.0060598,0.0060598
201,448.811,0.11495,3.49414,0.4305,0.12033,0.90025,0.99907,1,0.995,0.9717,0.88251,0.88333,0.88034,0.38539,0.23386,3.71343,0.4231,0.32672,0.63296,0.00604,0.00604,0.00604
202,451.036,0.11426,3.68686,0.4358,0.12,0.89906,0.99904,1,0.995,0.96517,0.866,0.86667,0.87607,0.36868,0.23838,3.74721,0.42218,0.34652,0.64117,0.0060202,0.0060202,0.0060202
203,453.189,0.11873,3.50963,0.4332,0.12202,0.90189,0.9991,1,0.995,0.96674,0.76615,0.76667,0.75729,0.29002,0.24568,4.19589,0.42527,0.32031,0.65153,0.0060004,0.0060004,0.0060004
204,455.396,0.11329,3.58516,0.42648,0.11689,0.90095,0.99911,1,0.995,0.97394,0.7994,0.8,0.82191,0.37406,0.24493,3.88271,0.42501,0.29973,0.65623,0.0059806,0.0059806,0.0059806
205,457.589,0.11496,3.53237,0.42643,0.11941,0.89739,0.99911,1,0.995,0.97068,0.74946,0.75,0.72036,0.29261,0.24408,4.12981,0.42976,0.29444,0.65853,0.0059608,0.0059608,0.0059608
206,459.887,0.11409,3.59058,0.4346,0.12032,0.8899,0.99911,1,0.995,0.96417,0.86631,0.86667,0.86869,0.34229,0.24549,3.67937,0.42156,0.28538,0.66007,0.005941,0.005941,0.005941
207,462.079,0.11756,3.55765,0.42719,0.12487,0.88692,0.99892,1,0.995,0.9613,0.81658,0.81667,0.83755,0.37116,0.25929,3.72172,0.4247,0.28728,0.66506,0.0059212,0.0059212,0.0059212
208,464.287,0.11208,3.44065,0.42415,0.11956,0.90074,0.9953,1,0.995,0.98867,0.84859,0.85,0.84755,0.35396,0.23974,3.80241,0.42641,0.29824,0.62178,0.0059014,0.0059014,0.0059014
209,466.742,0.11184,3.34586,0.42275,0.11697,0.8879,0.99871,1,0.995,0.99445,0.86596,0.86667,0.87936,0.43085,0.22489,3.55203,0.42666,0.32627,0.59459,0.0058816,0.0058816,0.0058816
210,468.98,0.10415,3.36237,0.42744,0.1134,0.88682,0.99912,1,0.995,0.99394,0.88255,0.88333,0.88182,0.36714,0.22173,3.70193,0.41524,0.40406,0.57846,0.0058618,0.0058618,0.0058618
211,471.189,0.10286,3.45678,0.42095,0.11109,0.89462,0.99913,1,0.995,0.98816,0.86592,0.86667,0.85918,0.36907,0.22723,3.71149,0.41997,0.3944,0.59873,0.005842,0.005842,0.005842
212,473.381,0.10576,3.44694,0.4323,0.11139,0.88514,0.99913,1,0.995,0.96938,0.86591,0.86667,0.85433,0.35769,0.23115,3.62022,0.41586,0.40973,0.59191,0.0058222,0.0058222,0.0058222
213,475.55,0.10696,3.38782,0.41839,0.10843,0.89308,0.99911,1,0.995,0.97865,0.8659,0.86667,0.8642,0.38854,0.22326,3.55238,0.41416,0.33357,0.58873,0.0058024,0.0058024,0.0058024
214,477.822,0.10423,3.36504,0.42339,0.11433,0.89067,0.99913,1,0.995,0.98069,0.86606,0.86667,0.87924,0.39409,0.22423,3.52022,0.41797,0.32322,0.59163,0.0057826,0.0057826,0.0057826
215,480.068,0.10518,3.24383,0.4235,0.11098,0.89087,0.99904,1,0.995,0.98758,0.88249,0.88333,0.87152,0.38814,0.20906,3.533,0.41734,0.30313,0.55388,0.0057628,0.0057628,0.0057628
216,482.318,0.11107,3.23292,0.42036,0.11543,0.88873,0.99911,1,0.995,0.98403,0.84927,0.85,0.84261,0.35538,0.20791,3.55146,0.4113,0.30093,0.55934,0.005743,0.005743,0.005743
217,484.504,0.10326,3.28714,0.42365,0.10958,0.88724,0.99912,1,0.995,0.98175,0.88256,0.88333,0.86872,0.33898,0.22209,3.58903,0.41164,0.30069,0.58995,0.0057232,0.0057232,0.0057232
218,486.71,0.10646,3.27859,0.42644,0.11657,0.89739,0.99912,1,0.995,0.96149,0.88256,0.88333,0.86928,0.39047,0.23554,3.51806,0.41734,0.28434,0.61376,0.0057034,0.0057034,0.0057034
219,488.942,0.10257,3.32613,0.42205,0.10542,0.88925,0.99913,1,0.995,0.98549,0.84926,0.85,0.83943,0.37814,0.23115,3.62953,0.41677,0.31749,0.58278,0.0056836,0.0056836,0.0056836
220,491.188,0.10403,3.28407,0.42512,0.11002,0.88059,0.99913,1,0.995,0.99207,0.88257,0.88333,0.88076,0.41916,0.21563,3.48838,0.41617,0.27863,0.53285,0.0056638,0.0056638,0.0056638
221,493.39,0.11279,3.21816,0.41848,0.11661,0.89211,0.99915,1,0.995,0.99331,0.86613,0.86667,0.84501,0.40638,0.20382,3.44524,0.41727,0.25373,0.51113,0.005644,0.005644,0.005644
222,495.58,0.10474,3.15633,0.42351,0.11474,0.88608,0.99912,1,0.995,0.98847,0.84936,0.85,0.82312,0.39937,0.20321,3.52632,0.41757,0.28822,0.53105,0.0056242,0.0056242,0.0056242
223,497.754,0.11066,3.32566,0.41797,0.11528,0.89218,0.99909,1,0.995,0.96841,0.86588,0.86667,0.84532,0.39732,0.22471,3.46519,0.42025,0.31587,0.56566,0.0056044,0.0056044,0.0056044
224,499.956,0.10624,3.30245,0.4235,0.11201,0.876,0.99905,1,0.995,0.95654,0.88268,0.88333,0.88455,0.40408,0.23298,3.39797,0.41872,0.27848,0.59284,0.0055846,0.0055846,0.0055846
225,502.169,0.10645,3.25451,0.4144,0.11175,0.88507,0.99903,1,0.995,0.97584,0.81631,0.81667,0.7994,0.37646,0.21791,3.43632,0.42104,0.2586,0.56921,0.0055648,0.0055648,0.0055648
226,504.447,0.10713,3.22791,0.41037,0.11468,0.88617,0.99883,1,0.995,0.98324,0.81615,0.81667,0.79901,0.29788,0.2116,3.79675,0.43,0.24179,0.54479,0.005545,0.005545,0.005545
227,506.651,0.1069,3.31764,0.41518,0.11455,0.89857,0.99891,1,0.995,0.98972,0.86598,0.86667,0.86539,0.40114,0.20731,3.32252,0.41709,0.24482,0.52792,0.0055252,0.0055252,0.0055252
228,508.832,0.10436,3.16744,0.41098,0.10897,0.90232,0.9991,1,0.995,0.98976,0.83267,0.83333,0.79171,0.38035,0.21314,3.36811,0.4244,0.31563,0.55564,0.0055054,0.0055054,0.0055054
229,511.009,0.1048,3.20547,0.41744,0.10922,0.88313,0.99913,1,0.995,0.99316,0.83261,0.83333,0.81878,0.42817,0.21361,3.35767,0.43277,0.29864,0.54879,0.0054856,0.0054856,0.0054856
230,513.424,0.09761,3.21726,0.41529,0.10883,0.88699,0.99912,1,0.995,0.99299,0.83285,0.83333,0.80686,0.39844,0.22558,3.41547,0.42558,0.28782,0.56695,0.0054658,0.0054658,0.0054658
231,515.642,0.10393,3.10043,0.41254,0.10898,0.89669,0.99912,1,0.995,0.9876,0.78291,0.78333,0.7927,0.38098,0.22013,3.40962,0.42366,0.28478,0.5565,0.005446,0.005446,0.005446
232,517.892,0.1038,3.2513,0.4116,0.10789,0.87471,0.99912,1,0.995,0.99325,0.81637,0.81667,0.82512,0.43099,0.21692,3.2505,0.42008,0.27278,0.55216,0.0054262,0.0054262,0.0054262
233,520.027,0.0989,3.1869,0.41594,0.10961,0.89344,0.99914,1,0.995,0.99159,0.81625,0.81667,0.8217,0.436,0.21865,3.35181,0.42432,0.32572,0.54237,0.0054064,0.0054064,0.0054064
234,522.24,0.09646,3.13818,0.41231,0.1084,0.88227,0.99915,1,0.995,0.98816,0.83291,0.83333,0.83344,0.42244,0.20967,3.33893,0.42449,0.2883,0.53575,0.0053866,0.0053866,0.0053866
235,524.396,0.10226,3.1242,0.41497,0.11183,0.87876,0.99914,1,0.995,0.98818,0.86624,0.86667,0.88596,0.43934,0.21561,3.28603,0.42089,0.26501,0.54583,0.0053668,0.0053668,0.0053668
236,526.612,0.10485,3.16659,0.41365,0.11725,0.885,0.99913,1,0.995,0.98739,0.84947,0.85,0.86207,0.42568,0.22084,3.28003,0.42263,0.25996,0.55886,0.005347,0.005347,0.005347
237,528.851,0.09782,3.18648,0.41101,0.10921,0.87749,0.99914,1,0.995,0.98856,0.84955,0.85,0.85049,0.44734,0.214,3.20435,0.42409,0.24942,0.55103,0.0053272,0.0053272,0.0053272
238,531.073,0.10101,3.09861,0.41046,0.11271,0.87541,0.99914,1,0.995,0.98934,0.86592,0.86667,0.84658,0.43907,0.21113,3.24521,0.41943,0.2423,0.56213,0.0053074,0.0053074,0.0053074
239,533.277,0.09677,3.1896,0.40777,0.10771,0.87518,0.99913,1,0.995,0.9916,0.81631,0.81667,0.82359,0.41743,0.21335,3.36228,0.42216,0.24678,0.57443,0.0052876,0.0052876,0.0052876
240,535.519,0.1028,3.134,0.40985,0.10583,0.88018,0.99912,1,0.995,0.98135,0.81595,0.81667,0.80193,0.43482,0.22697,3.29547,0.41971,0.25282,0.59785,0.0052678,0.0052678,0.0052678
241,537.68,0.10537,3.13832,0.40735,0.10828,0.89527,0.99913,1,0.995,0.97837,0.88255,0.88333,0.88694,0.44143,0.22744,3.15097,0.41479,0.24758,0.58707,0.005248,0.005248,0.005248
242,539.882,0.09605,3.11077,0.40493,0.10474,0.87083,0.99912,1,0.995,0.98878,0.84925,0.85,0.86781,0.47641,0.2092,3.15429,0.41279,0.25479,0.56478,0.0052282,0.0052282,0.0052282
243,542.178,0.10115,3.11958,0.40252,0.10859,0.89177,0.99913,1,0.995,0.9832,0.86592,0.86667,0.87628,0.49757,0.22204,3.10279,0.41204,0.29463,0.57557,0.0052084,0.0052084,0.0052084
244,544.405,0.09921,3.11566,0.40387,0.1088,0.89887,0.99913,1,0.995,0.98117,0.86591,0.86667,0.86289,0.44736,0.23414,3.09907,0.40711,0.33598,0.57189,0.0051886,0.0051886,0.0051886
245,546.623,0.10757,3.09287,0.40739,0.11542,0.88462,0.99911,1,0.995,0.98203,0.86588,0.86667,0.85027,0.44083,0.21031,3.09274,0.41948,0.33258,0.5486,0.0051688,0.0051688,0.0051688
